Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,WYNN,0,0,0,0,15590000000.0,22100000000.0,27.07,18.38,1.52,2.32,7.6,3.29,12.21,8.52,18.75,6.08,55.52,6720000000.0,63.06,4.0,5070000000.0,1810000000.0,572430000.0,5.35,-5.5,2220000000.0,20.68,9440000000.0,520.18,1.4,19.06,961490000.0,-402730000.0,1.31,123.45,115.26,2150000.0,107640000.0,90970000.0,9.77,75.9,4980000.0,2.69,5.36,6330000.0
0,0,MO,0,0,0,0,103400000000.0,127000000000.0,15.02,12.34,1.99,5.27,7.0,6.47,12.62,35.48,50.1,12.44,46.07,19630000000.0,10.4,1.5,12180000000.0,10060000000.0,6950000000.0,3.68,-74.8,1330000000.0,0.71,25750000000.0,173.63,0.2,7.9,8390000000.000001,7300000000.0,0.25,54.63,54.96,12570000.0,1870000000.0,1870000000.0,0.12,65.87,19240000.0,1.58,1.02,15310000.0
0,0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MMM,0,0,0,0,123830000000.0,135580000000.00002,24.19,18.84,2.92,3.78,12.66,4.14,16.22,16.33,20.97,11.53,49.96,32759999999.999996,55.67,-0.6,16110000000.0,8359999999.999999,5350000000.0,8.89,157.6,3230000000.0,5.61,14730000000.0,149.55,1.89,16.99,6440000000.0,4150000000.0000005,1.2,207.68,201.02,2190000.0,575900000.0,575440000.0,7.74,10.48,9810000.0,4.04,,8860000.0
0,0,DOW,0,0,0,0,42790000000.0,,,9.89,,,,,,0.0,0.0,,,,,,,,,,,5540000000.0,,20580000000.0,98.62,,,,,,52.03,52.03,6290000.0,748770000.0,,0.17,70.02,,,,
0,0,SLM,0,0,0,0,4500000000.0,6630000000.0,9.64,7.21,0.34,4.03,1.75,5.94,,43.67,50.1,2.01,17.9,1120000000.0,2.57,45.7,1120000000.0,,471840000.0,1.07,213.8,2560000000.0,5.86,4280000000.0000005,144.15,1.39,5.91,-102740000.0,,2.08,10.62,10.22,3590000.0,436800000.0,395370000.0,0.48,104.09,26840000.0,8.13,,27530000.0
0,0,LUV,0,0,0,0,28710000000.0,29130000000.0,12.11,9.78,0.8,1.31,2.91,1.33,6.91,11.22,14.42,7.71,25.29,21970000000.0,38.33,8.5,7080000000.0,4210000000.0,2460000000.0,4.29,-62.6,3690000000.0,6.68,3390000000.0,34.42,0.64,17.83,4890000000.0,2180000000.0,1.81,52.24,53.44,5570000.0,552690000.0,496280000.0,0.29,81.05,9660000.0,1.89,,9320000.0
0,0,BBT,0,0,0,0,37080000000.0,64290000000.00001,12.41,10.2,2.85,3.37,1.37,5.85,,29.45,40.67,1.46,10.88,10990000000.0,14.22,2.3,10990000000.0,,3060000000.0,3.91,21.3,4890000000.0,6.41,29130000000.0,,,35.46,4350000000.0,,1.19,49.3,48.5,6420000.0,763830000.0,760520000.0,0.77,66.17,23450000.0,4.05,3.08,13940000.0
0,0,DLPH,0,0,0,0,2069999999.9999998,3370000000.0,5.8,6.3,2.24,0.43,7.08,0.69,4.62,7.37,10.99,8.69,113.43,4860000000.0,54.78,-9.2,897000000.0,731000000.0,358000000.0,4.03,141.1,359000000.0,4.05,1530000000.0,350.23,1.4,3.3,419000000.0,328380000.0,,20.52,19.83,1400000.0,88530000.0,88370000.0,0.22,98.05,5060000.0,3.06,6.37,4980000.0
0,0,SKS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DHI,0,0,0,0,16320000000.0,19070000000.0,10.7,9.95,1.09,1.0,1.79,1.17,9.13,9.59,12.46,9.21,17.98,16250000000.0,43.18,5.6,3460000000.0,2089999999.9999998,1560000000.0,4.08,51.7,704200000.0,1.89,3340000000.0,35.95,5.92,24.45,247100000.0,-165980000.0,1.27,40.69,38.15,6490000.0,373420000.0,339170000.0,8.24,85.96,13200000.0,2.29,3.78,11200000.0
0,0,ICE,0,0,0,0,43560000000.0,15710000000.0,22.45,18.12,2.38,8.76,2.55,3.16,5.12,39.97,53.18,1.93,11.78,4970000000.0,8.65,14.1,4980000000.0,3070000000.0,1990000000.0,3.43,-50.4,724000000.0,6.29,7440000000.0,43.01,1.01,30.23,2530000000.0,1810000000.0,0.41,74.89,75.9,2950000.0,565720000.0,113440000.0,93.23,0.0,4700000.0,1.48,0.82,5200000.0
0,0,RSH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DVN,0,0,0,0,14040000000.0,17650000000.0,5.25,13.46,0.5,1.34,1.57,1.69,5.08,29.3,14.83,3.89,6.56,10460000000.0,21.17,56.3,4150000000.0000005,3470000000.0,595000000.0,6.1,527.9,2410000000.0,5.51,5950000000.0,64.74,1.99,20.46,2700000000.0,-587880000.0,2.04,29.99,29.97,8119999.999999999,438300000.0,435610000.0,0.6,88.6,18160000.0,1.71,3.48,15100000.0
0,0,NI,0,0,0,0,10450000000.0,20440000000.0,,20.15,4.1,2.04,2.14,4.0,29.64,-0.99,2.81,0.43,-1.0,5110000000.0,14.35,6.8,1050000000.0,689400000.0,-65599999.99999999,-0.18,,112800000.0,0.3,9140000000.0,158.97,0.51,13.08,540100000.0,-1140000000.0,0.33,27.64,26.35,2970000.0,372970000.0,370840000.0,0.4,95.39,22610000.0,5.41,,18300000.0
0,0,PLD,0,0,0,0,46790000000.0,60720000000.0,25.41,46.13,-8.17,15.08,2.06,19.57,29.02,53.16,36.91,2.11,8.19,3100000000.0,5.47,32.6,2350000000.0,2089999999.9999998,1640000000.0,2.87,98.8,343880000.0,0.55,11090000000.0,42.98,1.44,35.31,1800000000.0,1410000000.0,1.06,71.24,66.71,2510000.0,630700000.0,628160000.0,0.67,97.49,6570000.0,2.63,1.37,6100000.0
0,0,TER,0,0,0,0,7670000000.0,6930000000.0,18.86,15.66,3.36,3.65,5.11,3.3,11.46,21.5,23.39,10.56,25.99,2100000000.0,11.19,8.4,1220000000.0,604520000.0,451780000.0,2.35,,1120000000.0,6.43,379980000.0,24.96,3.64,8.67,476880000.0,218720000.0,1.38,40.51,35.93,2340000.0,173180000.0,172660000.0,0.57,103.55,9540000.0,5.08,5.5,9560000.0
0,0,NSC,0,0,0,0,51770000000.0,62470000000.0,20.4,16.21,1.36,4.52,3.39,5.45,12.19,23.27,35.08,6.98,16.81,11460000000.0,41.26,8.5,5090000000.0,5120000000.0,2660000000.0,9.51,-82.3,358000000.0,1.34,11430000000.0,74.37,0.72,57.3,3730000000.0,1480000000.0,1.4,182.1,170.07,1750000.0,266790000.00000003,267140000.0,0.17,75.77,3800000.0,2.13,,4170000.0
0,0,TWC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LEG,0,0,0,0,5640000000.0,6610000000.0,19.01,15.18,3.23,1.32,4.85,1.55,11.52,7.16,10.52,8.09,26.07,4269999999.9999995,31.79,6.3,888700000.0,573800000.0,305900000.0,2.26,46.0,268100000.00000003,2.05,1170000000.0,100.99,1.87,8.87,440300000.0,230560000.0,1.14,43.78,40.33,1100000.0,131220000.0,129720000.0,1.01,81.1,13150000.0,8.2,,10530000.0
0,0,FOSL,0,0,0,0,674670000.0,676660000.0,,36.76,1.41,0.27,1.15,0.27,3.66,-0.14,4.62,4.54,-0.16,2540000000.0,51.66,-14.5,,185040000.0,-3480000.0,-0.07,,404250000.0,8.15,396220000.0,67.31,2.08,11.82,248140000.0,301030000.0,-0.1,14.83,17.87,1760000.0,49610000.0,45740000.0,8.42,113.12,16320000.0,8.92,51.0,19250000.0
0,0,DELL,0,0,0,0,44900000000.0,93360000000.0,,9.7,0.77,0.5,,1.03,11.73,-2.55,0.47,0.23,-26.37,90620000000.0,116.03,8.6,25050000000.0,7960000000.0,-2310000000.0,-3.0,,9680000000.0,13.47,53520000000.0,,0.8,-8.02,6990000000.0,6160000000.0,,57.24,53.28,2720000.0,408550000.0,405850000.0,0.4,86.27,4850000.0,1.91,,5850000.0
0,0,SCHL,0,0,0,0,1420000000.0,1130000000.0,29.13,22.73,3.02,0.84,1.12,0.67,9.8,2.89,4.5,2.45,3.82,1680000000.0,47.88,4.5,883900000.0,114900000.0,48500000.0,1.38,,338100000.0,9.6,11000000.0,0.87,1.58,36.04,137100000.0,109240000.0,0.81,40.9,42.42,33560000.0,33560000.0,29020000.0,10.78,86.88,1070000.0,9.27,4.01,0.6
0,0,EA,0,0,0,0,29350000000.0,25620000000.0,21.33,22.26,2.58,5.54,5.52,4.84,15.06,26.77,29.39,11.11,30.05,5290000000.0,17.4,11.1,3870000000.0,1700000000.0,1420000000.0,4.59,,5160000000.0,17.23,994000000.0,18.6,2.99,17.75,1560000000.0,246380000.0,1.48,99.68,94.96,7660000.0,299600000.0,298040000.0,0.51,96.64,11750000.0,1.64,3.9,11850000.0
0,0,UTX,0,0,0,0,115170000000.0,155600000000.0,20.55,15.33,1.97,1.73,2.96,2.34,13.82,7.92,13.27,4.77,15.65,66500000000.0,83.08,15.1,16660000000.0,11260000000.0,5270000000.0,6.5,72.8,6150000000.0,7.22,45540000000.0,111.83,1.13,45.12,6320000000.0,4780000000.0,1.31,127.11,123.94,4370000.0,862330000.0,762790000.0,0.09,81.84,7160000.0,1.65,0.93,8610000.0
0,0,SEE,0,0,0,0,7200000000.0,10410000000.0,38.31,15.1,1.1,1.52,,2.2,12.1,4.08,15.4,8.82,,4730000000.0,29.69,2.6,1500000000.0,860100000.0,149400000.0,1.21,,271700000.0,1.75,3470000000.0,,1.04,-2.24,428000000.0,216940000.0,1.09,44.85,38.51,1760000.0,155750000.0,153480000.0,1.51,101.86,11600000.0,6.4,7.91,10450000.0
0,0,KLAC,0,0,0,0,20410000000.0,18360000000.0,13.66,13.02,1.42,4.74,11.82,4.27,10.5,33.01,39.15,19.13,100.64,4300000000.0,27.8,14.8,2590000000.0,1750000000.0,1420000000.0,9.13,,2690000000.0,17.8,2240000000.0,140.11,3.03,10.56,1390000000.0,898760000.0,1.39,117.57,101.02,1610000.0,163660000.0,151090000.0,0.26,95.6,6090000.0,2.91,4.44,6320000.0
0,0,CLF,0,0,0,0,3110000000.0,4350000000.0,2.88,7.58,-2.17,1.33,7.37,1.87,5.59,48.37,29.55,13.29,,2330000000.0,7.85,36.0,809600000.0,778200000.0,1040000000.0,3.71,96.7,823200000.0,2.81,2089999999.9999998,493.38,3.16,1.45,495500000.0,90340000.0,2.59,10.36,10.15,10780000.0,290570000.0,288240000.0,1.27,74.72,57380000.0,6.04,22.65,56830000.0
0,0,DG,0,0,0,0,31740000000.0,34440000000.0,20.49,17.25,1.61,1.24,4.95,1.34,13.38,6.2,8.27,10.31,25.34,25630000000.0,96.64,8.5,,2570000000.0,1590000000.0,5.97,-32.1,235490000.0,0.91,2860000000.0,44.64,1.55,24.73,2140000000.0000002,1030000000.0,0.94,118.33,112.23,2230000.0,259519999.99999997,246150000.0,0.15,104.64,4870000.0,1.79,2.04,6560000.0
0,0,FMC,0,0,0,0,10620000000.0,13310000000.0,21.85,12.19,0.57,2.25,3.42,2.82,10.34,10.62,24.03,7.41,22.13,4730000000.0,35.18,24.5,2160000000.0,1290000000.0,642600000.0,3.69,-93.9,161700000.0,1.22,2740000000.0,85.47,1.35,23.59,368400000.0,524919999.99999994,1.12,77.29,72.24,1100000.0,131610000.00000001,122330000.0,0.83,95.23,3790000.0,3.68,3.26,4070000.0000000005
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LRCX,0,0,0,0,29540000000.0,28160000000.0,11.39,13.07,-6.73,2.72,5.15,2.59,8.29,26.7,28.22,16.19,48.66,10870000000.0,68.59,-2.3,5170000000.0,3400000000.0,2900000000.0,17.0,,3640000000.0,23.83,2020000000.0,34.88,3.39,37.57,3130000000.0,1800000000.0,1.41,178.19,155.79,2650000.0,152590000.0,151910000.0,0.46,91.95,8710000.0,3.72,5.74,10570000.0
0,0,HON,0,0,0,0,118040000000.0,123380000000.0,18.05,18.58,3.58,2.82,6.5,2.95,13.77,16.18,18.77,8.36,38.98,41800000000.0,56.26,-10.3,12760000000.0,8960000000.0,6770000000.0,8.98,,10910000000.0,14.96,16210000000.0,88.29,1.29,24.92,6430000000.0,5780000000.0,1.24,155.8,147.62,2890000.0,728370000.0,697380000.0,0.36,77.07,5390000.0,1.83,0.74,5060000.0
0,0,NWSA,0,0,0,0,7340000000.0,8550000000.000001,,28.45,2.13,0.74,0.79,0.86,8.06,-13.11,6.38,2.59,-11.27,9940000000.0,17.03,20.5,4120000000.0,1060000000.0,-1300000000.0,-2.23,,1670000000.0,2.86,1710000000.0,16.35,1.19,15.84,911000000.0,444500000.0,1.26,12.76,12.7,2700000.0,385630000.0,502970000.0,0.59,96.89,13920000.0,5.1,3.63,10780000.0
0,0,AMT,0,0,0,0,86560000000.0,107880000000.0,70.84,46.94,2.81,11.63,16.22,14.5,23.84,16.62,36.86,5.18,17.02,7440000000.0,16.92,25.1,5260000000.0,4530000000.0,1230000000.0,2.77,16.4,1210000000.0,2.74,21160000000.0,306.47,0.51,12.1,3750000000.0,3400000000.0,0.22,185.89,165.5,1890000.0,441140000.0,440050000.0,0.22,95.85,5430000.0,3.07,1.24,5480000.0
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WHR,0,0,0,0,8770000000.0,14100000000.0,,8.18,1.02,0.42,3.82,0.67,7.39,-0.87,5.99,4.11,-3.82,21040000000.0,312.93,-0.7,3540000000.0,1910000000.0,-183000000.0,-2.72,,1500000000.0,23.57,6030000000.0,188.05,0.82,36.06,1230000000.0,1130000000.0,1.78,137.25,122.89,63620000.0,63620000.0,62930000.0,1.01,95.9,3910000.0,5.07,8.25,3840000.0
0,0,XYL,0,0,0,0,14630000000.0,16450000000.0,26.84,21.35,1.51,2.81,5.28,3.16,17.26,10.54,13.29,6.14,20.71,5210000000.0,28.96,8.5,2029999999.9999998,953000000.0,549000000.0,3.03,216.9,296000000.0,1.65,2310000000.0,82.96,1.51,15.4,586000000.0,326250000.0,1.14,76.99,71.8,179850000.0,179850000.0,178800000.0,0.66,91.87,4660000.0,5.59,,4420000.0
0,0,GIS,0,0,0,0,30720000000.0,45810000000.0,20.07,15.6,3.07,1.85,4.43,2.76,12.64,9.26,18.01,7.11,22.41,16590000000.0,27.83,8.1,5450000000.0,3620000000.0,1540000000.0,2.56,-52.5,547100000.0,0.91,15020000000.0,192.62,0.56,11.58,2730000000.0,1730000000.0,0.94,48.3,43.93,4910000.0,598790000.0,596770000.0,0.3,71.78,21570000.0,4.53,3.62,17860000.0
0,0,HD,0,0,0,0,224700000000.0,250480000000.0,20.92,18.44,1.72,2.08,,2.32,13.97,10.28,14.58,22.28,,108200000000.0,95.17,10.9,37160000000.0,17930000000.0,11120000000.0,9.73,31.8,1780000000.0,1.61,29200000000.0,,1.11,-1.7,13040000000.0,8670000000.0,1.22,187.87,183.22,4610000.0,1100000000.0,1100000000.0,0.11,72.09,9600000.0,1.79,0.83,8500000.0
0,0,ADP,0,0,0,0,69900000000.0,70270000000.0,44.18,26.61,1.77,5.05,14.69,5.08,21.75,11.57,20.52,4.26,36.83,13840000000.0,31.61,8.3,5760000000.0,3230000000.0,1600000000.0,3.63,-16.7,2790000000.0,6.4,3210000000.0,67.35,1.05,10.92,2770000000.0,2370000000.0,1.08,154.38,144.07,2140000.0,435630000.0,434980000.0,0.17,81.7,5390000.0,2.5,1.23,4750000.0
0,0,NYX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EXPE,0,0,0,0,18140000000.0,20850000000.0,46.49,15.25,1.23,1.62,4.42,1.86,16.51,3.62,6.98,2.68,6.73,11220000000.0,74.84,10.3,9260000000.0,1260000000.0,406000000.0,2.65,-69.1,2470000000.0,16.79,3720000000.0,65.43,0.64,27.89,1980000000.0,834630000.0,0.68,123.25,121.13,1590000.0,134390000.0,108990000.0,12.98,88.97,12260000.0,8.39,10.2,10420000.0
0,0,CL,0,0,0,0,58480000000.0,64650000000.00001,24.73,22.6,6.81,3.76,,4.16,15.15,15.44,24.18,18.91,1162.73,15540000000.0,17.85,-2.1,9260000000.0,4269999999.9999995,2400000000.0,2.75,87.6,736000000.0,0.85,6380000000.0,3236.04,1.13,-0.12,3060000000.0,2380000000.0,0.83,66.49,63.91,3950000.0,859810000.0,803160000.0,0.37,78.59,11810000.0,2.47,,11060000.0
0,0,ACN,0,0,0,0,114110000000.0,109580000000.0,26.03,22.48,2.73,2.79,8.56,2.68,16.41,10.95,14.91,15.06,37.56,40840000000.0,63.87,5.5,12440000000.0,6680000000.0,4470000000.0,6.87,30.2,4470000000.0,7.01,24120000.0,0.18,1.35,20.91,6480000000.0,5360000000.0,1.14,165.85,159.05,2020000.0,637830000.0,636470000.0,0.23,72.45,5320000.0,2.79,0.84,5060000.0
0,0,SD,0,0,0,0,297420000.0,271990000.0,,14.03,2.28,0.9,0.35,0.82,1.53,-2.75,9.85,1.89,-1.08,329920000.0,9.41,-9.7,,178290000.0,-9070000.0,-0.26,,17660000.0,0.5,,,0.53,24.0,145510000.0,-40400000.0,1.39,7.98,9.01,35320000.0,35320000.0,22080000.0,2.2,83.0,1230000.0,3.25,4.06,1600000.0
0,0,KSU,0,0,0,0,11830000000.0,14770000000.0,19.18,15.35,1.28,4.36,2.47,5.44,11.23,23.12,35.68,6.48,12.59,2710000000.0,26.65,5.1,1300000000.0,1320000000.0,627200000.0,6.13,-70.8,100500000.0,1.0,2690000000.0,52.4,1.42,47.65,945700000.0,144600000.0,1.1,113.09,105.64,1220000.0,100590000.0,100360000.0,0.51,91.11,2020000.0,1.68,2.2,2160000.0
0,0,TEG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNDK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,QDEL,0,0,0,0,2510000000.0,2580000000.0,34.23,20.01,0.46,4.81,5.89,4.94,16.09,14.2,22.0,8.25,22.73,522280000.0,13.75,15.4,319360000.0,160390000.0,74180000.0,1.86,,43700000.0,1.11,107570000.0,25.27,1.21,10.81,136340000.0,229730000.0,1.67,66.18,60.47,39450000.0,39450000.0,35460000.0,12.51,92.36,3250000.0,14.07,12.14,3140000.0
0,0,CTL,0,0,0,0,13530000000.0,49120000000.0,,9.71,0.88,0.58,0.68,2.1,5.45,-7.39,16.64,3.34,-8.0,23440000000.0,21.99,8.5,,9020000000.0,-1730000000.0,-1.63,,488000000.0,0.45,36060000000.0,181.87,0.69,18.36,7030000000.0,4000000000.0,0.7,12.45,16.69,16790000.0,1080000000.0,965600000.0,0.79,75.84,111490000.0,5.7,11.69,104030000.0
0,0,VAR,0,0,0,0,12890000000.0,12130000000.0,36.0,26.59,4.22,4.32,7.72,4.07,21.59,12.26,16.45,9.19,23.85,2980000000.0,32.64,9.2,1270000000.0,561600000.0,365400000.0,3.94,,656100000.0,7.23,,,1.73,18.39,416800000.0,294580000.0,0.96,136.22,122.69,90780000.0,90780000.0,90520000.0,0.26,95.13,2020000.0,3.37,2.47,1830000.0
0,0,GM,0,0,0,0,55050000000.0,141840000000.0,7.06,6.19,0.38,0.37,1.41,0.96,11.91,5.45,4.58,1.91,20.45,147050000000.0,104.22,1.8,14280000000.0,11910000000.0,7990000000.0,5.53,,21910000000.0,15.55,104950000000.0,245.34,0.92,27.76,15260000000.0,-5480000000.0,0.99,38.42,36.2,9730000.0,1410000000.0,1230000000.0,7.3,78.76,18240000.0,2.1,1.3,20390000.0
0,0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WPX,0,0,0,0,5780000000.0,8210000000.000001,39.23,17.78,0.25,2.59,1.34,3.68,6.18,6.77,24.72,4.2,5.74,2230000000.0,5.46,58.6,1670000000.0,1330000000.0,234000000.0,0.35,,3000000.0,0.01,2480000000.0,57.78,1.03,10.23,883000000.0,-52500000.0,2.63,12.64,14.13,7360000.0,422250000.0,416070000.0,1.1,99.72,15500000.0,1.66,,14140000.0
0,0,COL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DDS,0,0,0,0,1990000000.0,2420000000.0,12.15,14.44,2.39,0.31,1.19,0.37,4.99,2.62,4.01,4.58,10.06,6500000000.0,238.11,-2.5,2210000000.0,485400000.0,170260000.0,6.23,-46.0,123510000.0,4.69,568450000.0,33.87,1.9,63.7,367290000.0,171420000.0,1.02,72.21,69.35,22340000.0,22340000.0,18020000.0,17.96,112.16,7070000.0,11.89,60.46,6920000.0
0,0,ISRG,0,0,0,0,66720000000.0,62860000000.0,60.94,41.19,4.01,17.91,9.91,16.88,46.06,30.29,33.42,11.42,19.62,3720000000.0,32.76,17.3,2600000000.0,1360000000.0,1130000000.0,9.49,,3060000000.0,26.75,,,5.28,58.33,1170000000.0,719770000.0,1.33,556.82,524.8,115360000.0,115360000.0,112920000.0,0.98,89.11,1530000.0,2.54,1.34,1900000.0
0,0,MON,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,,,,,,,,,
0,0,PM,0,0,0,0,132720000000.0,159710000000.0,16.8,14.71,2.31,4.48,,5.39,12.96,26.7,38.26,17.12,,29620000000.0,19.05,-9.6,18870000000.0,12330000000.0,7900000000.0,5.08,175.2,6590000000.0,4.24,31760000000.0,,1.13,-8.01,9480000000.0,5990000000.0,0.98,87.96,82.22,6260000.0,1560000000.0,1550000000.0,0.18,75.13,10760000.0,2.02,0.69,11470000.0
0,0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CCL,0,0,0,0,36300000000.0,47610000000.0,11.93,10.36,1.04,1.88,1.5,2.46,8.87,16.03,17.26,4.88,12.74,19320000000.0,27.49,10.4,7790000000.0,5370000000.0,3100000000.0,4.4,-14.1,649000000.0,0.94,11590000000.0,47.79,0.22,35.08,,,1.59,55.76,56.78,4070000.0000000005,527000000.0,396940000.0,17.33,79.53,11490000.0,3.27,3.67,12830000.0
0,0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NDAQ,0,0,0,0,14680000000.0,17840000000.0,32.51,15.99,1.89,3.43,2.69,4.17,13.82,10.71,25.28,4.35,8.08,4280000000.0000005,25.87,11.5,2530000000.0,1290000000.0,458000000.0,2.73,,647000000.0,3.91,3830000000.0,70.31,0.97,32.99,1030000000.0,1030000000.0,0.78,87.03,85.77,165420000.0,165420000.0,115850000.0,18.37,81.96,4570000.0,4.51,3.94,3570000.0
0,0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATVI,0,0,0,0,36340000000.0,34420000000.0,20.24,18.51,2.84,4.84,3.2,4.59,13.73,24.17,26.64,6.84,17.42,7500000000.0,9.84,16.5,4980000000.0,2510000000.0,1810000000.0,2.35,,4380000000.0,5.73,2670000000.0,23.52,2.31,14.88,1790000000.0,1240000000.0,0.79,44.26,53.93,13360000.0,763830000.0,755160000.0,1.15,91.39,17170000.0,1.43,2.62,13800000.0
0,0,AIV,0,0,0,0,7780000000.0,12380000000.0,11.67,148.97,16.27,8.06,4.65,12.82,20.93,69.01,22.35,2.2,39.57,965420000.0,6.39,-7.3,636600000.0,591240000.0,656600000.0,4.34,-97.2,36860000.0,0.25,4080000000.0,218.54,0.79,10.89,396390000.0,37350000.0,0.72,49.89,46.49,1300000.0,144270000.0,142830000.0,0.92,101.78,2570000.0,1.83,2.53,2650000.0
0,0,BWA,0,0,0,0,8850000000.0,10250000000.0,9.6,9.19,1.44,0.84,2.1,0.97,5.93,8.84,12.32,8.15,24.1,10530000000.0,50.58,-0.5,2230000000.0,1730000000.0,930700000.0,4.44,,739400000.0,3.56,2109999999.9999998,48.64,1.59,20.29,1130000000.0,524620000.0,1.55,39.44,39.03,1670000.0,207610000.0,206100000.0,0.6,94.32,4330000.0,3.02,2.35,3400000.0
0,0,TAP,0,0,0,0,13150000000.0,22780000000.0,11.8,12.28,8.19,1.22,0.97,2.12,9.94,10.37,13.59,3.03,8.43,10770000000.0,49.86,-6.2,4179999999.9999995,2290000000.0,1120000000.0,5.15,-89.7,1060000000.0,4.89,10500000000.0,76.45,0.64,62.51,2330000000.0,1040000000.0,0.83,60.49,61.7,1760000.0,196040000.0,188590000.0,11.69,86.52,8580000.0,4.88,5.13,8620000.0
0,0,DD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GES,0,0,0,0,1490000000.0,1370000000.0,114.0,12.85,3.63,0.57,1.77,0.52,7.6,0.54,4.27,4.21,1.91,2610000000.0,32.56,5.7,,179690000.0,13340000.0,0.16,2133.8,210460000.0,2.58,39330000.0,4.58,2.0,10.29,81680000.0,-15260000.0,0.58,21.07,21.21,1090000.0,81730000.0,56480000.0,30.72,71.05,3460000.0,4.82,7.88,3840000.0
0,0,OMC,0,0,0,0,16850000000.000002,18900000000.0,12.92,12.27,5.29,1.1,6.62,1.24,8.06,8.68,13.6,5.25,43.09,15290000000.0,67.48,-2.2,2820000000.0,2340000000.0,1330000000.0,5.83,56.9,3660000000.0,16.35,4940000000.0,147.55,0.9,11.38,1720000000.0,1200000000.0,0.18,74.66,74.33,1880000.0,223690000.0,222160000.0,0.89,105.42,25150000.0,13.89,11.14,23250000.0
0,0,ZION,0,0,0,0,8860000000.0,13540000000.0,11.67,9.92,0.82,3.14,1.27,4.8,,31.34,42.33,1.31,11.59,2820000000.0,14.57,4.7,2820000000.0,,845000000.0,4.08,83.7,2540000000.0,13.65,6420000000.0,,,37.39,1180000000.0,,1.52,48.53,47.38,2670000.0,186160000.0,183870000.0,1.5,96.57,25080000.0,11.23,14.71,24400000.0
0,0,DUK,0,0,0,0,65569999999.99999,123330000000.0,23.98,17.26,4.01,2.72,1.5,5.11,12.26,11.06,22.23,2.37,6.14,24120000000.0,34.06,5.4,10760000000.0,10060000000.0,2640000000.0,3.76,-34.0,442000000.0,0.61,57940000000.0,132.18,0.65,60.27,7190000000.0,-2610000000.0,0.05,89.77,86.35,3560000.0,727690000.0,726410000.0,0.06,62.31,12650000.0,3.35,1.74,13720000.0
0,0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
